,date,floe_id,x_stere,y_stere,longitude,latitude,area,perimeter,major_axis,minor_axis,zeta,zeta_est,u,v,bearing,speed
2065,2016-06-01 12:00:00,2016_03255,749031.03186,-1988468.15839,-24.35924,70.56573,1503.066715625,299.94379,110.5803525,38.06734,,-0.003429370247918221,-0.00587868684431043,0.012339182540318346,334.5257335087405,0.013668005881501721
2066,2016-06-02 12:00:00,2016_03255,748179.90697,-1987649.53251,-24.37295,70.5753,1497.45120125,308.822495,112.404145,37.9881425,,,-0.005881637620178145,0.012337776374814736,334.5120312510536,0.013668005961735293
2068,2016-05-29 12:00:00,2016_03259,781179.347,-1401883.43356,-15.87189,75.26374,119.041666875,50.699885,20.04607,8.87609,0.4532832742445191,0.37450705590294425,-0.08649580254792186,-0.0889632742976221,224.1943055829321,0.12408057072790661
2069,2016-05-30 12:00:00,2016_03259,778392.69931,-1412235.48792,-16.13744,75.19375,130.25459375,49.004965,18.6464575,9.35985,0.04774379464982907,0.16461768642805835,0.03107221929869368,-0.09215501950716068,161.36726326055123,0.09725240579292256
2071,2016-05-29 12:00:00,2016_03260,777192.11595,-1576593.83942,-18.75871,73.87669,112.858974375,42.32036,16.6263775,8.7847625,-0.10569284839482534,-0.10320060766842688,-0.11999752740341062,-0.04972136859017797,247.49316764218142,0.12989080443746823
2072,2016-05-30 12:00:00,2016_03260,769792.28789,-1585031.16845,-19.09583,73.8375,120.982244375,43.0150075,16.6849625,9.44285,-0.10156781132912931,-0.07110382036677575,0.04562017725381273,0.0022515485177976857,87.17450383838047,0.04567570517679272
2073,2016-05-31 12:00:00,2016_03260,773252.85912,-1583134.23166,-18.96765,73.83922,122.513389375,42.5387375,16.92237,9.398525,-0.09425681385935598,-0.2760329786806394,-0.060558044778171435,-0.04953199550259481,230.71937627898376,0.0782348730798746
2074,2016-06-01 12:00:00,2016_03260,770429.67986,-1589275.92564,-19.13696,73.80032,122.5847975,42.7743525,16.85626,9.4632525,,-0.287802788808951,-0.06806587161963625,-0.04863449189133492,234.45339821415885,0.08365570321782684
2076,2016-05-29 12:00:00,2016_03262,831924.79439,-1498306.51969,-15.95908,74.27513,88.34775625,37.182475,13.8199925,8.55943,-1.438366918576881,-1.3145874517697838,-0.2537071162130735,-0.2132265608290453,229.95483711696116,0.3314104208683495
2077,2016-05-30 12:00:00,2016_03262,821703.51808,-1525053.92087,-16.68408,74.1069,87.25,38.0225775,14.010165,8.65028,,,0.018549053761607086,-0.1463783393445512,172.77797529549844,0.1475489262065962
2079,2016-05-30 12:00:00,2016_03293,891228.55406,-1917167.46827,-20.06782,70.66155,187.627130625,59.2333575,22.4443375,11.5947225,-0.41506387702636716,-0.44334136321877404,0.1655133393282096,-0.049635470138673615,106.69335863275916,0.17279567526839965
