,floe_id,matlab_index,x_pixel,y_pixel,theta_aqua,theta_terra,datetime,satellite,merged_floe_id,x_stere,y_stere,longitude,latitude,area,perimeter,major_axis,minor_axis,orientation
9776,2013_03839,108,2570.336904761905,3739.977380952381,,,2013-05-23 13:25:03,terra,2013_03839_fixed,905460.6581158944,-1593321.677675453,-15.39108,73.19904,840.0,125.90599999999999,41.794882906730365,30.509509442808415,-66.88717236316603
9777,2013_03840,108,2367.5851197982347,3975.931904161412,,,2013-05-23 13:25:03,terra,2013_03840_fixed,853556.2011651949,-1653726.035616965,-17.69988,72.94249,793.0,112.02,37.48819863537657,29.38000427065059,16.402694017401874
9778,2013_03841,108,2029.2301886792452,3705.240251572327,,,2013-05-23 13:25:03,terra,2013_03841_fixed,766937.3387987335,-1584428.9725541591,-19.17086,73.85369,795.0,124.78999999999999,40.84090237255891,29.821697600702255,-23.892407468740444
9779,2013_03842,108,2156.3310626702996,3964.6852861035422,,,2013-05-23 13:25:03,terra,2013_03842_fixed,799475.1625404435,-1650846.9013941502,-19.15994,73.18443,734.0,104.54399999999998,41.955854676600566,22.780894905043414,-74.96509389737403
9780,2013_03843,108,2092.0102040816328,4070.6137026239066,,,2013-05-23 13:25:03,terra,2013_03843_fixed,783009.0227417448,-1677964.5760233635,-19.98426,73.02695,686.0,95.63000000000001,33.07260494237175,27.289331205864308,-62.689378003031315
9781,2013_03844,108,2065.5059701492537,3687.7029850746267,,-23.64663150959651,2013-05-23 13:25:03,terra,2013_03844_fixed,776223.9388550557,-1579939.4323307478,-18.83512,73.85337,670.0,92.85,31.00014578936147,28.302326599959418,-78.53861773133161
9782,2013_03845,108,2346.3469387755104,4154.530612244898,,,2013-05-23 13:25:03,terra,2013_03845_fixed,848119.2268233774,-1699447.3048863374,-18.47824,72.59646,686.0,100.938,38.99035078358123,23.325812200520627,-67.18151422892875
9783,2013_03846,108,2349.718061674009,4016.1189427312775,,,2013-05-23 13:25:03,terra,2013_03846_fixed,848982.234285393,-1664013.9174908504,-17.96926,72.87866,681.0,106.396,45.59020940575355,20.236471951978206,13.167483585997267
9784,2013_03847,108,2323.096153846154,3750.7618343195268,,,2013-05-23 13:25:03,terra,2013_03847_fixed,842167.0258814621,-1596082.4977374421,-17.1818,73.45221,676.0,102.42599999999999,35.01920008400915,26.44052035065996,24.462992403258497
9785,2013_03848,108,2377.449920508744,3310.605723370429,,,2013-05-23 13:25:03,terra,2013_03848_fixed,856081.5901470853,-1483402.5333344731,-15.01047,74.28482,629.0,96.71199999999999,33.606250126324944,25.72298167932479,52.33833064393115
9786,2013_03849,108,2253.091537132988,4254.40414507772,,,2013-05-23 13:25:03,terra,2013_03849_fixed,824245.8440028917,-1725014.9292915398,-19.46062,72.48365,579.0,95.55399999999999,33.865681464984455,23.32925700972765,11.511275886408269
9787,2013_03850,108,2173.2155172413795,3475.6258620689655,,,2013-05-23 13:25:03,terra,2013_03850_fixed,803797.5829106399,-1525647.6888412987,-17.2172,74.17846,580.0,88.516,31.416345656459395,24.11024593088862,-86.45814490724892
9788,2013_03851,108,2203.961315280464,4221.570599613153,,,2013-05-23 13:25:03,terra,2013_03851_fixed,811668.5072086456,-1716609.5416526105,-19.6937,72.60092,517.0,92.50999999999999,39.36893763094515,17.602966331399685,-7.012701604677337
9789,2013_03852,108,1846.7219152854511,1733.1012891344383,,,2013-05-23 13:25:03,terra,2013_03852_fixed,720215.2208099223,-1079561.3981700595,-11.29128,78.06171,543.0,87.962,34.70257062426044,20.19505561829731,-1.0798617619354585
9790,2013_03853,108,2270.334608030593,3852.3919694072656,,,2013-05-23 13:25:03,terra,2013_03853_fixed,828660.0701526785,-1622099.8123199034,-17.93949,73.29963,523.0,83.53,29.774008422219765,23.20615932772005,39.526910695447214
9791,2013_03854,108,2077.8336633663366,3604.483168316832,,5.055086897745502,2013-05-23 13:25:03,terra,2013_03854_fixed,779379.828318629,-1558635.1592407525,-18.43312,74.01358,505.0,88.136,37.445706088110605,17.794395846092005,64.4441748024939
9792,2013_03855,108,2548.1753246753246,3871.4285714285716,,,2013-05-23 13:25:03,terra,2013_03855_fixed,899787.2936137299,-1626973.1824373577,-16.05549,72.95878,462.0,83.23999999999998,34.06402161052548,17.93650829580541,-70.71379478472969
9793,2013_03856,108,2350.491666666667,3908.8104166666667,,,2013-05-23 13:25:03,terra,2013_03856_fixed,849180.2771635135,-1636542.9348183102,-17.5758,73.09859,480.0,83.008,34.87679767563412,17.97404063283108,78.3220639055508
9794,2013_03857,108,2127.5054466230936,3717.8322440087145,,,2013-05-23 13:25:03,terra,2013_03857_fixed,792095.8048323587,-1587652.5226178742,-18.48493,73.72701,459.0,80.048,26.16074902400069,23.623798438617257,83.60459054571086
9795,2013_03858,108,2526.8283898305085,3740.6080508474574,,,2013-05-23 13:25:03,terra,2013_03858_fixed,894322.478293457,-1593483.1291685924,-15.69723,73.2473,472.0,86.126,36.18023887032182,17.31901076623453,64.86124250731177
9796,2013_03859,108,1997.1870669745958,3554.5311778290993,,,2013-05-23 13:25:03,terra,2013_03859_fixed,758734.2996423433,-1545847.449675893,-18.85723,74.20047,433.0,80.866,31.53423603356772,18.368238173927455,49.98434617908906
9797,2013_03860,108,2287.636803874092,3761.5254237288136,,,2013-05-23 13:25:03,terra,2013_03860_fixed,833089.4322886143,-1598837.9766262197,-17.47781,73.46827,413.0,73.638,28.098502201946665,19.094972609513885,63.77176002525433
9798,2013_03861,108,2263.7184210526316,4119.481578947369,,,2013-05-23 13:25:03,terra,2013_03861_fixed,826966.3262863205,-1690474.7523621698,-18.9325,72.75372,380.0,75.87999999999998,29.9870807065043,17.229694645868367,46.55870847542667
9799,2013_03862,108,2282.0494505494507,4280.3351648351645,,,2013-05-23 13:25:03,terra,2013_03862_fixed,831659.0698375062,-1731653.2703494455,-19.34648,72.40072,364.0,76.54999999999998,32.39593955157731,15.498786886049585,-45.80611515052277
9800,2013_03863,108,2288.090395480226,3507.7457627118642,,,2013-05-23 13:25:03,terra,2013_03863_fixed,833205.5517397847,-1533870.3834058805,-16.48898,73.98705,354.0,72.71199999999999,30.93219878776779,14.996806579629153,36.05205064745406
9801,2013_03864,108,2613.201201201201,3864.906906906907,,,2013-05-23 13:25:03,terra,2013_03864_fixed,916433.9180043542,-1625303.6363198115,-15.58335,72.89862,333.0,65.434,23.22800050123326,19.169491817806698,-4.48581376013005
9802,2013_03865,108,2261.278391959799,2526.96783919598,,,2013-05-23 13:25:03,terra,2013_03865_fixed,826341.6788385554,-1282791.2349858144,-12.21139,75.98144,1990.0,185.402,74.4602879861872,34.87450897382891,68.40005091868979
9803,2013_03866,108,2186.5114285714285,2430.6085714285714,,,2013-05-23 13:25:03,terra,2013_03866_fixed,807201.3362111325,-1258123.2624373576,-12.31611,76.26452,350.0,74.498,28.735954305513854,16.80784816933426,88.26837749350092
9804,2013_03867,108,2272.874617737003,4048.4923547400613,,,2013-05-23 13:25:03,terra,2013_03867_fixed,829310.3126375196,-1672301.510965099,-18.62275,72.89163,327.0,64.76400000000001,24.99261914724148,16.930429922207416,16.675515273457517
9805,2013_03789,109,1911.0646651270208,4027.916859122402,1.9890112775278312,,2013-05-24 11:13:04,aqua,,736686.9647693641,-1667034.1840869784,-21.15866,73.29014,433.0,76.78,27.519325647718688,20.9436258348504,48.29188919480911
9806,2013_03819,109,1645.4048877146631,2901.789960369881,,,2013-05-24 11:13:04,aqua,,668678.0617518006,-1378745.6980063329,-19.12707,75.92291,1514.0,185.71200000000002,88.36172428877823,23.039752470833907,-46.53111216276795
9807,2013_03828,109,2326.6314152410578,4130.290202177294,,,2013-05-24 11:13:04,aqua,2013_03828_fixed,843072.0527985576,-1693241.7599090307,-18.5311,72.66694,3215.0,221.57599999999996,77.98446807941455,53.86489039660247,48.336641885953
9808,2013_03833,109,2307.6154302670625,4016.686053412463,,,2013-05-24 11:13:04,aqua,2013_03833_fixed,838203.9606452148,-1664159.0978252338,-18.26651,72.92152,1685.0,153.116,53.117762659507534,41.35987328551444,25.61028678753944
9809,2013_03844,109,2078.7693498452013,3736.0603715170278,,,2013-05-24 11:13:04,aqua,2013_03844_fixed,779619.3640572183,-1592318.9232600024,-18.91305,73.73919,646.0,92.858,31.12537815501936,27.59372780875251,60.89970831747947
9810,2013_03854,109,2099.7479166666667,3651.891666666667,,,2013-05-24 11:13:04,aqua,2013_03854_fixed,784989.8771635134,-1570771.73481831,-18.44651,73.89252,480.0,86.118,35.65411181284539,17.8310533512436,68.5213939685473
9811,2013_03865,109,2295.2307312252965,2590.8542490118575,,,2013-05-24 11:13:04,aqua,2013_03865_fixed,835033.4776905227,-1299146.155898679,-12.26889,75.81353,2024.0,197.06199999999998,77.51894242644329,34.6175606346295,80.81874594166766
9812,2013_03866,109,2220.842729970326,2500.080118694362,,,2013-05-24 11:13:04,aqua,2013_03866_fixed,815990.1493692503,-1275907.9785374003,-12.39959,76.08504,337.0,70.346,28.582832292961424,15.597401696177055,-74.03020939204245
9813,2013_03867,109,2275.8159509202455,4148.085889570552,,,2013-05-24 11:13:04,aqua,2013_03867_fixed,830063.2939324296,-1697797.4558817048,-18.94572,72.68202,326.0,64.574,24.32857418540561,17.381098572333492,-74.89790115000325
9814,2013_03868,109,2630.653454573716,5011.877904717494,,,2013-05-24 11:13:04,aqua,2013_03868_fixed,920901.694867718,-1918928.2117593219,-19.36346,70.53346,12867.0,689.696,208.68761799063188,94.301403089472,-21.375045625452096
9815,2013_03869,109,2282.0321939586647,3040.1275834658186,,,2013-05-24 11:13:04,aqua,2013_03869_fixed,831654.6521502649,-1414160.129518893,-14.5406,74.93917,2516.0,200.172,67.42344626744601,49.284720142844385,-10.999177247366037
9816,2013_03870,109,2311.1167718665465,2777.3778178539224,,,2013-05-24 11:13:04,aqua,2013_03870_fixed,839100.3040946827,-1346896.1895222475,-13.07758,75.42688,2218.0,182.22599999999997,63.451170197361634,45.53186275019533,86.86614514049818
9817,2013_03871,109,2286.380769230769,2290.6634615384614,,,2013-05-24 11:13:04,aqua,2013_03871_fixed,832767.8874199237,-1222297.3143054894,-10.73286,76.40823,2080.0,182.978,60.73922163893287,46.20361496208324,46.20704691480831
9818,2013_03872,109,2244.412778904665,4181.755578093306,,,2013-05-24 11:13:04,aqua,2013_03872_fixed,822024.081896441,-1706416.8961435298,-19.27871,72.6437,986.0,117.68599999999999,38.49063082344342,34.46778144458824,60.09080690728109
9819,2013_03873,109,2254.111778846154,3242.248798076923,,,2013-05-24 11:13:04,aqua,2013_03873_fixed,824507.0258814621,-1465903.1604593357,-15.64413,74.56446,832.0,106.50399999999999,36.20065644979349,30.435751563258425,71.99518206401494
9820,2013_03874,109,2038.3248175182482,3738.420924574209,,,2013-05-24 11:13:04,aqua,2013_03874_fixed,769265.5637815183,-1592923.224842641,-19.22285,73.77526,822.0,121.762,40.144189484556534,29.308310579445546,-69.93546916285999
9821,2013_03875,109,2228.60078023407,994.1911573472041,,,2013-05-24 11:13:04,aqua,2013_03875_fixed,817976.2102367687,-890400.4044325277,-2.42752,78.87225,769.0,106.554,37.91108751709898,27.7576924745175,-82.89059372800439
9822,2013_03876,109,2208.474708171206,3506.848249027237,,,2013-05-24 11:13:04,aqua,2013_03876_fixed,812823.9357886756,-1533640.6199026161,-17.07657,74.0762,514.0,84.01799999999999,30.188440585840127,22.4666748893394,-63.03392043161634
9823,2013_03877,109,1943.5834970530452,4020.269155206287,,,2013-05-24 11:13:04,aqua,2013_03877_fixed,745011.7857424263,-1665076.3718844529,-20.89463,73.27573,509.0,91.104,40.43983308251476,16.47347670909897,-82.41019008998464
9824,2013_03878,109,2117.0578842315367,4088.177644710579,,,2013-05-24 11:13:04,aqua,2013_03878_fixed,789421.2288601202,-1682460.9451975515,-19.86374,72.96559,501.0,87.408,30.41951829957199,23.202367633598104,-82.61896591245325
9825,2013_03879,109,1992.1979591836734,3621.726530612245,,,2013-05-24 11:13:04,aqua,2013_03879_fixed,757457.0880478672,-1563049.459988378,-19.14507,74.06543,490.0,87.168,35.94057783016539,18.059075371884827,88.90022511374339
9826,2013_03881,109,2304.0552486187844,3312.6988950276245,,,2013-05-24 11:13:04,aqua,2013_03881_fixed,837292.5541432556,-1483938.3852787153,-15.56671,74.36503,362.0,70.644,26.18275705359372,18.706383307639307,65.98217657797099
9827,2013_03882,109,2181.790368271955,1028.4674220963173,,,2013-05-24 11:13:04,aqua,2013_03882_fixed,805992.7447744672,-899175.1282083006,-3.12793,78.88647,353.0,70.454,28.690515259529448,16.220219168486125,-2.1098559658139378
9828,2013_03786,110,1874.354401805869,886.3566591422122,,,2013-05-24 14:07:52,terra,2013_03786_fixed,727289.1373591493,-862794.7728920497,-4.87093,79.61051,443.0,79.898,31.02570784719836,18.783791652525395,-3.4051516822480545
9829,2013_03789,110,1911.304054054054,4028.0427927927926,,,2013-05-24 14:07:52,terra,,736748.2483346846,-1667066.4231065982,-21.15731,73.28965,444.0,77.516,27.28256417726357,21.73115966876033,46.40527018299957
9830,2013_03819,110,1645.4048877146631,2901.789960369881,,,2013-05-24 14:07:52,terra,,668678.0617518006,-1378745.6980063329,-19.12707,75.92291,1514.0,185.71200000000002,88.36172428877823,23.039752470833907,-46.53111216276795
9831,2013_03828,110,2324.863899908453,4137.307293256027,,,2013-05-24 14:07:52,terra,2013_03828_fixed,842619.5688734107,-1695038.1352251864,-18.56759,72.65424,3277.0,226.836,77.34585116692362,55.81427312380185,47.75828185275725
9832,2013_03833,110,2314.9721088435376,4020.4931972789113,,,2013-05-24 14:07:52,terra,2013_03833_fixed,840087.2703607924,-1665133.7266550446,-18.22831,72.90599,1470.0,166.472,51.78934466740741,39.69777294580287,19.871575735463676
9833,2013_03844,110,2078.9803921568628,3740.108597285068,,,2013-05-24 14:07:52,terra,2013_03844_fixed,779673.3908890036,-1593355.2690566208,-18.9262,73.73055,663.0,93.288,31.72534639377684,27.59442601630958,65.43192609444871
9834,2013_03854,110,2099.5622489959837,3655.4497991967874,,,2013-05-24 14:07:52,terra,2013_03854_fixed,784942.3462398186,-1571682.616746021,-18.46117,73.88533,498.0,87.83,36.97514466879314,17.773152510712162,69.99857260564865
9835,2013_03868,110,2619.02295012079,5015.384112547961,,,2013-05-24 14:07:52,terra,2013_03868_fixed,917924.285727769,-1919825.8009639215,-19.44619,70.53774,14074.0,592.2139999999999,207.3092819812438,96.15391585983258,-18.28303241827959
9836,2013_03869,110,2282.3337354242058,3044.926417370326,,,2013-05-24 14:07:52,terra,2013_03869_fixed,831731.8467654434,-1415388.6309984468,-14.56002,74.9292,2487.0,209.732,68.23681895413242,49.34068445827845,-17.307077586968894
9837,2013_03870,110,2314.058429118774,2781.610632183908,,,2013-05-24 14:07:52,terra,2013_03870_fixed,839853.3683512529,-1347979.7899907238,-13.0752,75.4149,2088.0,181.424,64.03586335359188,42.54185104674795,-89.82510992519565
9838,2013_03871,110,2292.2435098650053,2297.9039460020767,,,2013-05-24 14:07:52,terra,2013_03871_fixed,834268.7490222881,-1224150.878328175,-10.72525,76.38659,1926.0,181.788,58.153863035792526,45.956339173658876,42.71802133302596
9839,2013_03872,110,2246.319520174482,4188.5899672846235,,,2013-05-24 14:07:52,terra,2013_03872_fixed,822512.2076615142,-1708166.499776507,-19.28837,72.62755,917.0,113.17,36.41019888346473,33.91147944163636,41.900192430318455
9840,2013_03873,110,2255.0063211125157,3245.3286978508218,,,2013-05-24 14:07:52,terra,2013_03873_fixed,824736.0287016508,-1466691.614801454,-15.6505,74.5572,791.0,105.958,35.04380387319405,29.874653992394208,68.9197882354219
9841,2013_03874,110,2038.5633245382585,3740.3192612137204,,,2013-05-24 14:07:52,terra,2013_03874_fixed,769326.621578641,-1593409.199022356,-19.22791,73.77106,758.0,124.12,41.51535435270285,28.770239823431876,-54.36423111636859
9842,2013_03875,110,2230.7419354838707,1004.9561290322581,,,2013-05-24 14:07:52,terra,2013_03875_fixed,818524.3459807177,-893156.2371839015,-2.4966,78.85028,775.0,105.884,36.702435598823385,28.742386162018903,-77.71954544489338
9843,2013_03876,110,2209.420408163265,3508.5387755102042,,,2013-05-24 14:07:52,terra,2013_03876_fixed,813066.0349866427,-1534073.3946822556,-17.0762,74.07171,490.0,80.9,29.95543678270814,21.287650876067456,-63.796948275021364
9844,2013_03877,110,1944.003838771593,4020.264875239923,,,2013-05-24 14:07:52,terra,2013_03877_fixed,745119.3932223746,-1665075.2762130639,-20.89154,73.27534,521.0,93.428,40.9308875306796,16.844410516527574,-82.9827511738512
9845,2013_03878,110,2116.9824902723735,4091.5291828793775,,,2013-05-24 14:07:52,terra,2013_03878_fixed,789401.9280065744,-1683318.9389687642,-19.87551,72.95864,514.0,88.45,30.86603605850203,23.4918265380802,74.6445187087283
9846,2013_03879,110,1991.4847870182555,3625.9107505070992,,,2013-05-24 14:07:52,terra,2013_03879_fixed,757274.5159735202,-1564120.6202814607,-19.16589,74.05741,493.0,88.08600000000001,36.492235169964694,18.048288744138365,-86.26778329411536
9847,2013_03881,110,2304.562857142857,3313.8714285714286,,,2013-05-24 14:07:52,terra,2013_03881_fixed,837422.5019254182,-1484238.5538659291,-15.56787,74.36208,350.0,68.006,25.987105829981143,17.79223361019828,67.28254461144817
9848,2013_03882,110,2181.9008746355685,1037.9679300291546,,,2013-05-24 14:07:52,terra,2013_03882_fixed,806021.0344035523,-901607.258239107,-3.20385,78.86972,343.0,72.124,30.323067385975676,15.110725591510105,-4.527386673055048
9849,2013_03883,110,2120.8023547577686,1062.4404555105193,,,2013-05-24 14:07:52,terra,2013_03883_fixed,790379.8133148355,-907872.2247623364,-3.95766,78.92141,5181.0,369.472,107.21663514350841,66.95991617876363,80.52485475773955
9850,2013_03884,110,2064.608788853162,3998.8177920685957,,,2013-05-24 14:07:52,terra,2013_03884_fixed,775994.2604432562,-1659584.822921204,-19.93999,73.20433,933.0,117.132,40.635917079412685,30.054640739209216,-11.400365667553718
9851,2013_03886,110,1804.9320843091334,432.2903981264637,,,2013-05-24 14:07:52,terra,2013_03886_fixed,709517.024079985,-746553.8100720181,-1.45707,80.51328,427.0,81.53599999999999,32.92702712119042,17.711601391284923,65.49041661035146
9852,2013_03887,110,1988.57881773399,1980.807881773399,,,2013-05-24 14:07:52,terra,2013_03887_fixed,756530.5878367482,-1142974.2858856334,-11.49957,77.396,406.0,74.498,27.94602421753302,19.084757735490886,79.66252000729182
9853,2013_03888,110,1555.563862928349,2066.9657320872275,,1.3695185742676992,2013-05-24 14:07:52,terra,2013_03888_fixed,645678.7594065041,-1165030.6955659736,-16.00407,77.74903,321.0,66.542,26.174024531429872,16.358377676997602,78.88930922679003
9854,2013_03889,110,2101.912225705329,724.4200626959248,,,2013-05-24 14:07:52,terra,2013_03889_fixed,785543.940277411,-821339.0042018001,-1.27611,79.53647,319.0,65.888,27.06820704300606,15.565345197631897,-5.052601623363278
9855,2013_03786,111,1824.7777777777778,925.6241134751773,,,2013-05-25 11:55:50,aqua,2013_03786_fixed,714597.5216079579,-872847.2412012888,-5.69291,79.61397,423.0,75.532,29.346877668039024,18.890084497321354,38.398284748081814
9856,2013_03789,111,1910.6899038461538,4028.25,,,2013-05-25 11:55:50,aqua,,736591.0258814621,-1667119.4681516434,-21.1625,73.28978,416.0,74.332,26.1400403111797,21.157365089022125,49.96676059073453
9857,2013_03824,111,1364.3433132565347,1961.0566633530202,0.0640649534842272,,2013-05-25 11:55:50,aqua,,596726.2986905196,-1137917.9739700165,-17.3274,78.17924,17101.0,565.456,186.22967966728274,129.99202019898144,-46.454635322171065
9858,2013_03883,111,2132.2060518731987,1124.6703890489914,,,2013-05-25 11:55:50,aqua,2013_03883_fixed,793299.1597763856,-923803.0877481853,-4.34626,78.7937,5552.0,313.21,118.21833291021417,60.939904304948904,-87.80685136941342
9859,2013_03884,111,2060.2269099201826,4027.293044469783,,,2013-05-25 11:55:50,aqua,2013_03884_fixed,774872.4994364135,-1666874.487535908,-20.06791,73.14888,877.0,111.16799999999999,38.98269930018278,29.314894696665874,-68.71520532729681
9860,2013_03886,111,1846.095982142857,485.34151785714283,,,2013-05-25 11:55:50,aqua,2013_03886_fixed,720054.9819254181,-760134.8967230719,-1.55105,80.35643,448.0,81.942,33.28455298043752,17.998180585994177,56.51892302706708
9861,2013_03887,111,1985.4655963302753,1964.3119266055046,,,2013-05-25 11:55:50,aqua,2013_03887_fixed,755733.6031573972,-1138751.3213626526,-11.42971,77.43214,436.0,76.566,28.444150645970065,20.0472644321778,75.27099282692191
9862,2013_03888,111,1554.167741935484,2064.877419354839,,,2013-05-25 11:55:50,aqua,2013_03888_fixed,645321.3524323306,-1164496.0875064821,-16.00638,77.75488,310.0,65.318,25.440343362864443,16.44003222994927,83.06280172687059
9863,2013_03889,111,2165.929712460064,784.0990415335464,,,2013-05-25 11:55:50,aqua,2013_03889_fixed,801932.4168866231,-836616.8227842313,-1.21264,79.33165,313.0,68.61800000000001,28.134861456551818,14.658547814221448,35.8869734006165
9864,2013_03891,111,2170.9110450491653,1958.0913941611404,,,2013-05-25 11:55:50,aqua,2013_03891_fixed,803207.6380294331,-1137158.8650568954,-9.76535,77.1994,13119.0,752.3559999999999,230.59012182196932,98.40843272868007,-18.12031906128113
9865,2013_03892,111,2316.383849765258,1523.479061032864,,,2013-05-25 11:55:50,aqua,2013_03892_fixed,840448.6760367529,-1025898.1077760565,-5.67456,77.80185,5325.0,340.40999999999997,104.01968474205887,70.93897441979686,-12.1007885676994
9866,2013_03893,111,1475.657748344371,1944.4826490066225,,,2013-05-25 11:55:50,aqua,2013_03893_fixed,625222.7940730057,-1133675.0262973388,-16.12323,78.09004,3775.0,249.646,86.82005812081886,60.53529658110753,-57.92173762149714
9867,2013_03894,111,1984.7124956491473,1522.0650887573966,-6.751750171938604,,2013-05-25 11:55:50,aqua,2013_03894_fixed,755540.8093830284,-1025536.1308735369,-8.6199,78.28057,2873.0,213.868,77.36969725319116,49.37346284417741,-18.41501258636088
9868,2013_03895,111,2307.587010824313,1707.8780183180684,,,2013-05-25 11:55:50,aqua,2013_03895_fixed,838196.6852678709,-1073104.2408410688,-7.00677,77.47817,2402.0,281.774,89.97632999886986,53.65824230333583,50.955975885410936
9869,2013_03896,111,1611.1021087680356,2201.4173140954495,,,2013-05-25 11:55:50,aqua,2013_03896_fixed,659896.5503414639,-1199450.3005600786,-16.18191,77.41127,1802.0,252.084,83.94779476465523,38.325574545059624,-29.68442503332024
9870,2013_03897,111,2151.9531059683313,2229.1534713763704,,,2013-05-25 11:55:50,aqua,2013_03897_fixed,798354.4056247396,-1206550.7568239942,-11.50806,76.70209,1642.0,180.546,54.84507127151346,42.66177143836428,-24.99713955391902
9871,2013_03898,111,1967.944776119403,1581.6111940298508,-6.407860134938539,,2013-05-25 11:55:50,aqua,2013_03898_fixed,751248.273183414,-1040779.9338232852,-9.17777,78.19113,1340.0,140.586,48.96970190912192,36.18963710107518,53.383476172264345
9872,2013_03899,111,2064.4623076923076,1084.8684615384616,,,2013-05-25 11:55:50,aqua,2013_03899_fixed,775956.7612660775,-913613.7943054896,-4.65786,78.96762,1300.0,147.508,55.18855020055191,31.70926013080746,41.76105056396053
9873,2013_03900,111,2204.099018003273,805.2454991816694,-59.94636640600358,,2013-05-25 11:55:50,aqua,2013_03900_fixed,811703.7591056847,-842030.3159421508,-1.05059,79.23394,1222.0,139.322,59.038051333418586,26.925519389168528,38.789814946926576
9874,2013_03901,111,1927.6539888682746,1471.308905380334,3.1929309837152346,,2013-05-25 11:55:50,aqua,2013_03901_fixed,740933.8316471251,-1012542.547929009,-8.80499,78.45532,1078.0,125.732,46.10051953312493,31.055277289674297,-11.742800641014659
9875,2013_03902,111,2229.5253283302063,853.1210131332083,-53.758693346315425,,2013-05-25 11:55:50,aqua,2013_03902_fixed,818212.8945493796,-854286.4475137447,-1.2356,79.11178,1066.0,119.17399999999999,41.51062764261791,33.25069679694573,-54.10391089385588
9876,2013_03903,111,1736.2047477744807,1488.7893175074184,,,2013-05-25 11:55:50,aqua,2013_03903_fixed,691922.8259271139,-1017017.5334335426,-10.77078,78.68032,1011.0,139.362,53.00379008058546,26.781208389219504,86.95636728304073
9877,2013_03904,111,2201.275967413442,2033.846232179226,,,2013-05-25 11:55:50,aqua,2013_03904_fixed,810981.0581546879,-1156552.1035895252,-9.96164,77.01397,982.0,140.114,60.13913303649338,23.369085936857662,12.349030242801666
9878,2013_03905,111,2095.568345323741,1394.0308324768757,7.297222432551789,,2013-05-25 11:55:50,aqua,2013_03905_fixed,783919.9068997245,-992759.3612657236,-6.70406,78.36145,973.0,134.656,57.931932529755244,22.799931456241552,26.806546345336205
9879,2013_03906,111,1834.6114352392065,1640.0653442240373,,,2013-05-25 11:55:50,aqua,2013_03906_fixed,717114.9379180836,-1055744.196272997,-10.81367,78.25806,857.0,113.998,37.30384288445692,31.901381093827677,-77.57852369713638
9880,2013_03907,111,2016.4736196319018,2118.5042944785278,,,2013-05-25 11:55:50,aqua,2013_03907_fixed,763671.6571226136,-1178224.5675381464,-12.05053,77.09133,815.0,110.51599999999999,35.68126525897887,30.337014489954186,-77.29294097510616
9881,2013_03908,111,1851.8737997256517,1544.5404663923182,,,2013-05-25 11:55:50,aqua,2013_03908_fixed,721534.1032266136,-1031289.8275480769,-10.02173,78.41915,729.0,99.59,36.14546261886143,26.67974643054111,-12.107456872164395
9882,2013_03909,111,1280.823795180723,943.1596385542168,,,2013-05-25 11:55:50,aqua,2013_03909_fixed,575345.3020631119,-877336.335621523,-11.74368,80.33693,664.0,110.97799999999998,42.18883732109467,21.80547198046714,-43.58468664775366
9883,2013_03910,111,2094.121913580247,2211.632716049383,,,2013-05-25 11:55:50,aqua,2013_03910_fixed,783549.62037339,-1202065.4434602854,-11.90224,76.81032,648.0,106.628,46.026378531035675,18.9864413345485,-71.22958433263274
9884,2013_03911,111,2185.0966010733455,2080.6887298747765,,,2013-05-25 11:55:50,aqua,2013_03911_fixed,806839.1403716232,-1168543.7829995863,-10.37626,76.94579,559.0,94.446,32.42516977634163,24.81201968418663,-60.91898824090523
9885,2013_03912,111,2188.56120527307,849.210922787194,,,2013-05-25 11:55:50,aqua,2013_03912_fixed,807726.0790467527,-853285.4643851651,-1.57115,79.1846,531.0,88.914,33.74314947067638,21.678246679512878,56.661367681560954
9886,2013_03913,111,1679.2509652509652,1623.418918918919,,,2013-05-25 11:55:50,aqua,2013_03913_fixed,677342.6576010939,-1051482.7113948867,-12.21123,78.49114,518.0,90.922,36.81224508571182,18.933005236360806,6.181752320942576
9887,2013_03914,111,2103.964143426295,2467.760956175299,,,2013-05-25 11:55:50,aqua,2013_03914_fixed,786069.2312139783,-1267634.27293252,-13.19665,76.29393,502.0,89.872,37.90057804567874,17.539117356584867,83.13794763365911
9888,2013_03915,111,2207.5616161616163,2151.9474747474746,,,2013-05-25 11:55:50,aqua,2013_03915_fixed,812590.1842342205,-1186786.0216869968,-10.60063,76.77907,495.0,96.61200000000001,30.7047909072392,26.45101855565828,-71.64996529945753
9889,2013_03916,111,2138.308510638298,2517.4340425531914,,,2013-05-25 11:55:50,aqua,2013_03916_fixed,794861.389220251,-1280350.5830452605,-13.16735,76.15336,470.0,85.63799999999999,35.782539220575345,17.516042532187758,4.153491416281344
9890,2013_03917,111,2158.0131868131866,1359.454945054945,,,2013-05-25 11:55:50,aqua,2013_03917_fixed,799905.7863210225,-983907.9340857093,-5.88929,78.33322,455.0,84.836,36.313728574482894,16.474739746537118,-32.023924917623745
9891,2013_03918,111,1233.8058035714287,961.9754464285714,,,2013-05-25 11:55:50,aqua,2013_03918_fixed,563308.6962111325,-882153.1824373577,-12.43928,80.35981,448.0,76.384,27.017459171649953,21.808496612170703,-23.06426585295681
