,date,floe_id,x_stere,y_stere,longitude,latitude,area,perimeter,major_axis,minor_axis,zeta,zeta_est,u,v,bearing,speed
42,2009-04-19 12:00:00,2009_00016,668678.06175,-1378745.69801,-19.12707,75.92291,94.625,46.428,22.09043,5.7599375,0.001200250268270502,-0.0003064671758486048,-2.7460812272679598e-06,-7.959836721328897e-06,199.0340326993602,8.420211561295206e-06
43,2009-04-20 12:00:00,2009_00016,668678.14838,-1378746.42034,-19.12708,75.9229,94.605438125,46.4206625,22.08661,5.7592825,0.0013805841226163394,-2.887152380208169e-05,2.7460799948001835e-06,7.959837146520504e-06,19.034023827921942,8.420211561295206e-06
44,2009-04-21 12:00:00,2009_00016,668678.06175,-1378745.69801,-19.12707,75.92291,94.625,46.428,22.09043,5.7599375,,0.0,0.0,0.0,90.0,0.0
45,2009-04-22 12:00:00,2009_00016,668678.06175,-1378745.69801,-19.12707,75.92291,94.625,46.428,22.09043,5.7599375,,0.0,0.0,0.0,90.0,0.0
46,2009-04-23 12:00:00,2009_00016,668678.06175,-1378745.69801,-19.12707,75.92291,94.625,46.428,22.09043,5.7599375,,0.0,0.0,0.0,90.0,0.0
47,2009-04-24 12:00:00,2009_00016,668678.06175,-1378745.69801,-19.12707,75.92291,94.625,46.428,22.09043,5.7599375,,0.0,0.0,0.0,90.0,0.0
48,2009-04-25 12:00:00,2009_00016,668678.06175,-1378745.69801,-19.12707,75.92291,94.625,46.428,22.09043,5.7599375,,0.0,0.0,0.0,90.0,0.0
49,2009-04-26 12:00:00,2009_00016,668678.06175,-1378745.69801,-19.12707,75.92291,94.625,46.428,22.09043,5.7599375,,0.0,0.0,0.0,90.0,0.0
50,2009-04-27 12:00:00,2009_00016,668678.06175,-1378745.69801,-19.12707,75.92291,94.625,46.428,22.09043,5.7599375,,0.012603462000641934,0.0,0.0,90.0,0.0
51,2009-04-28 12:00:00,2009_00016,668678.06175,-1378745.69801,-19.12707,75.92291,94.625,46.428,22.09043,5.7599375,,0.013804234968206786,0.0,0.0,90.0,0.0
52,2009-04-29 12:00:00,2009_00016,668678.06175,-1378745.69801,-19.12707,75.92291,94.625,46.428,22.09043,5.7599375,,,0.0003295363509084681,-0.0011222200016721285,163.63529067416863,0.0011696033253727784
54,2009-04-01 12:00:00,2009_00017,622048.84405,-1113451.26931,-15.80933,78.26569,85.8758425,40.537725,16.752645,6.98177,-0.012209191906784555,-0.023211875658488656,0.0002198046625612048,-0.0006510726218021034,161.34511663573335,0.0006871751221805908
